domain,status,source,url,failure_reason
provincia.brescia.it,found,homepage_link,https://www.provincia.brescia.it/pagina137900_informativa-privacy.html,
schaubuehne.de,not_found,,,no_privacy_links
aefe.fr,not_found,,,no_privacy_links
radiopsr.de,not_found,,,no_privacy_links
myo.it,found,common_path,https://www.myo.it/errorpage/error_not_authorized.html,
aerzte-versicherung.de,found,common_path,https://www.aerzteversicherung.de/,
awsdns-eusc-21.fr,not_found,,,homepage_unreachable
bytes24.de,not_found,,,no_privacy_links
property.ie,not_found,,,homepage_unreachable
finreg.sk,not_found,,,no_privacy_links
snow-online.de,found,common_path,https://www.snow-online.de/privacy-policy,
ns1dns.nl,not_found,,,homepage_unreachable
wedevit.ro,not_found,,,no_privacy_links
virtasenkauppa.fi,found,common_path,https://www.virtasenkauppa.fi/sivua-ei-loytynyt,
a4-klub.pl,not_found,,,homepage_unreachable
aws.at,found,common_path,https://www.aws.at/en/privacy-policy/,
bero-webspace.de,not_found,,,homepage_unreachable
savinelli.it,not_found,,,homepage_unreachable
stromsanbietercheck24.de,not_found,,,homepage_unreachable
jaszmotor.hu,not_found,,,no_privacy_links
viva.gr,found,homepage_link,https://www.more.com/gr-el/security-and-data-protection-policy/,
inetworking.it,found,homepage_link,https://www.inetworking.it/privacy-policy/,
sainte-chapelle.fr,not_found,,,no_privacy_links
univ-bpclermont.fr,not_found,,,homepage_unreachable
speld.nl,found,common_path,https://speld.nl/2018/04/05/privacy-van-mensen-die-dossier-barbie-inzagen-grof-geschonden/,
gunimmo.lu,not_found,,,no_privacy_links
jobsaudietron.be,found,homepage_link,https://www.startpeople.be/nl/cookie-policy/,
ceoe.es,found,homepage_link,https://www.ceoe.es/es/aviso-legal-y-condiciones-de-uso,
preiswert-uebernachten.de,not_found,,,no_privacy_links
gardatrentino.it,found,homepage_link,https://www.gardatrentino.it/it/privacy,
interkam.pl,not_found,,,no_privacy_links
kresy.pl,not_found,,,homepage_unreachable
kunstmuseum.nl,found,homepage_link,https://www.kunstmuseum.nl/nl/privacy-statement,
callvoip.nl,found,homepage_link,https://www.callvoip.nl/privacy/,
bauernzeitung.de,not_found,,,no_privacy_links
bof.fi,found,common_path,https://www.suomenpankki.fi/en,
hannoversche.de,not_found,,,no_privacy_links
ffvl.fr,not_found,,,homepage_unreachable
customs.bg,found,homepage_link,https://customs.bg/wps/portal/agency/home/privacy-policy,
sic.cz,not_found,,,no_privacy_links
funidelia.es,found,homepage_link,https://www.funidelia.es/content/2-aviso-legal-y-condiciones-de-venta,
mojekolo.cz,not_found,,,no_privacy_links
statiki.pl,not_found,,,homepage_unreachable
united-archives.de,found,homepage_link,https://www.united-archives.de/privacy-policy,
outfittery.de,found,homepage_link,https://outfittery.de/terms-and-conds,
psi-krmivo.cz,found,common_path,https://www.psi-krmivo.cz/privacy-policy,
unistrapg.it,found,homepage_link,https://unistrapg.it/it/trasparenza/privacy-e-protezione-dati-personali,
lp.pl,not_found,,,homepage_unreachable
iops.sk,found,common_path,https://dc.iops.sk/en/privacy,
kreisbote.de,not_found,,,no_privacy_links
ca7buts.de,not_found,,,homepage_unreachable
levix.nl,found,homepage_link,https://www.levix.nl/over-levix/privacy,
sonae.pt,not_found,,,homepage_unreachable
guimaraesdigital.pt,not_found,,,homepage_unreachable
soccerdonna.de,found,common_path,https://www.soccerdonna.de/privacy,
topvintage.de,not_found,,,homepage_unreachable
szbz.de,not_found,,,no_privacy_links
praxis-stute.de,not_found,,,homepage_unreachable
multipolster.de,not_found,,,no_privacy_links
darkness-reigns.nl,not_found,,,homepage_unreachable
ekookna.pl,found,common_path,https://ekookna.pl/ekopl/strona-jest-niedostepna,
salling.dk,not_found,,,no_privacy_links
eosweb.de,not_found,,,no_privacy_links
kaspersky.nl,found,homepage_link,https://www.kaspersky.nl/web-privacy-policy,
eberry.cz,not_found,,,homepage_unreachable
departement13.fr,not_found,,,no_privacy_links
tauron-dystrybucja.pl,not_found,,,no_privacy_links
framelogic.pl,found,homepage_link,https://www.addsecure.pl/cookie-policy/,
crdp-versailles.fr,not_found,,,homepage_unreachable
dz-rs.si,not_found,,,homepage_unreachable
polihome.gr,not_found,,,homepage_unreachable
cantinadellabirra.it,not_found,,,homepage_unreachable
monzanet.it,found,homepage_link,https://www.monzanet.it/privacy-policy/,
hemden.de,not_found,,,no_privacy_links
feddit.nl,found,common_path,https://feddit.nl/legal/privacy,
jotex.de,not_found,,,no_privacy_links
song-club.de,not_found,,,homepage_unreachable
andyfreund.de,not_found,,,no_privacy_links
usamv.ro,not_found,,,no_privacy_links
adept.at,found,homepage_link,https://adept.at/privacy-policy,
avenberg.cz,not_found,,,no_privacy_links
xurl.es,found,common_path,https://xurl.es,
che.de,found,common_path,https://www.che.de/en/privacy/,
gaissmayer.de,not_found,,,no_privacy_links
meinmed.at,not_found,,,no_privacy_links
ubutik.pl,not_found,,,homepage_unreachable
modivo.it,found,homepage_link,https://modivo.it/b/informativa-sulla-privacy,
doctor33.it,found,homepage_link,https://www.doctor33.it/pagina/privacy-policy,
wirtgen.dk,found,homepage_link,https://www.wirtgen-group.com/en-de/legal/privacy-policy/,
agila.de,not_found,,,no_privacy_links
bvz.at,not_found,,,no_privacy_links
gopay.cz,found,common_path,https://www.gopay.com/cs/,
karnevaldeutschland.de,not_found,,,no_privacy_links
iwd.hu,not_found,,,no_privacy_links
medicaljournals.se,found,common_path,https://www.mjspublishing.se/,
unicz.it,found,homepage_link,https://web.unicz.it/it/page/dati-personali,
fyyd.de,found,homepage_link,https://fyyd.de/privacy,
raadvst-consetat.be,not_found,,,homepage_unreachable
naturfotografen-forum.de,not_found,,,no_privacy_links
monbien.fr,not_found,,,homepage_unreachable
nhlportal.cz,not_found,,,no_privacy_links
pharmafulcri.it,found,homepage_link,https://www2.pharmafulcri.it/privacy-policy/,
piazzashoes.gr,not_found,,,homepage_unreachable
soleraauto.es,not_found,,,no_privacy_links
tickets.lt,not_found,,,no_privacy_links
google.com.gr,found,homepage_link,https://www.google.com/intl/ar/policies/privacy/,
baldur-nederland.nl,found,homepage_link,https://www.baldur-nederland.nl/onion/content/privacy,
fashn.de,not_found,,,no_privacy_links
planumcomp.hu,found,common_path,https://planumcomp.hu/privacy,
bmleh.de,not_found,,,no_privacy_links
panszelescik.pl,not_found,,,no_privacy_links
logitel.de,not_found,,,no_privacy_links
modio.cz,not_found,,,homepage_unreachable
grove.de,not_found,,,no_privacy_links
zwolle.nl,not_found,,,homepage_unreachable
euroclearproxy.se,found,homepage_link,https://euroclearproxy.se/privacy-policy,
teratarhely.hu,found,common_path,https://teratarhely.hu/,
cloudwifi.de,found,homepage_link,https://cloudwifi.de/legal/privacy,
xiaomiplanet.sk,not_found,,,no_privacy_links
im-web.de,found,common_path,https://www.ds-destinationsolutions.com/,
tt4.nl,not_found,,,homepage_unreachable
enegan.it,found,homepage_link,https://www.enegan.it/privacy-policy,
thueringerenergie.de,not_found,,,no_privacy_links
poweralarm.de,not_found,,,no_privacy_links
starnet.it,found,homepage_link,https://www.starnet.it/privacy-policy.html,
hosteurope.es,not_found,,,homepage_unreachable
specshop.pl,not_found,,,no_privacy_links
rebel.pl,found,common_path,https://www.rebel.pl/,
bundeswehrkarriere.de,not_found,,,no_privacy_links
hifikit.se,found,common_path,https://www.hifikit.se/,
matratzen-concord.de,not_found,,,no_privacy_links
wybory.gov.pl,found,common_path,https://wybory.gov.pl/index/,
oroloi.gr,not_found,,,homepage_unreachable
online-handelsregister.de,not_found,,,no_privacy_links
fjordane.it,found,homepage_link,https://iteam.no/personvern/privacy-policy/,
perfect-net.pl,not_found,,,no_privacy_links
fdds.pl,found,common_path,https://fdds.pl/en/privacy-policy-and-regulations/,
mail.fr,found,common_path,https://mail.fr/en/privacy/,
gruppoiren.it,found,homepage_link,https://gruppoiren.it/it/privacy-e-cookie-policy.html,
autopista.es,not_found,,,no_privacy_links
tulospalvelu.fi,not_found,,,no_privacy_links
bookhus.dk,found,homepage_link,https://business.bookhus.com/terms-and-conditions,
triviar.de,found,homepage_link,https://triviar.de/privacy,
uniquemade.nl,not_found,,,no_privacy_links
netzquadrat.nl,not_found,,,homepage_unreachable
jewishmuseum.cz,not_found,,,no_privacy_links
spotvisionelectric.ro,not_found,,,no_privacy_links
netestate.de,not_found,,,no_privacy_links
testdaf.de,not_found,,,no_privacy_links
retronews.fr,not_found,,,no_privacy_links
delcourt.fr,not_found,,,homepage_unreachable
domo.ro,not_found,,,homepage_unreachable
nowiny.pl,not_found,,,no_privacy_links
50plus-treff.de,not_found,,,no_privacy_links
batiment-numerique.fr,not_found,,,homepage_unreachable
serialowa.pl,found,common_path,https://www.serialowa.pl/548410/legalna-blondynka-elle-prequel-kto-zagra/,
tanzmusik-online.de,not_found,,,no_privacy_links
solution4images1mot.fr,not_found,,,homepage_unreachable
heyblu.ro,found,common_path,https://heyblu.ro/privacy,
abc.se,not_found,,,no_privacy_links
rtlz.nl,not_found,,,no_privacy_links
westfalia.de,found,homepage_link,https://www.westfalia.de/cookie-policy,
vertaa.fi,found,homepage_link,https://www.vertaa.fi/info/privacy/,
aw-consultancy.de,not_found,,,no_privacy_links
outspot.de,found,common_path,https://www.outspot.de/privacy,
casinosbewertung.de,not_found,,,no_privacy_links
dunklesauge.de,not_found,,,no_privacy_links
uplay.it,found,homepage_link,https://uplay.it/it/privacy.html,
mpcnet.de,found,homepage_link,https://www.mpcnet.eu/imprint/,
dojiner.at,not_found,,,homepage_unreachable
werkenbijcoolblue.nl,found,homepage_link,https://www.coolblue.nl/c/veiligheid-privacy.html,
axa-investment-manager.de,found,common_path,https://www.bnpparibas-am.com/de-de/,
baschi.de,found,homepage_link,http://www.google.com/intl/ar/policies/privacy/,
auwiesen2.de,not_found,,,no_privacy_links
fan.at,not_found,,,no_privacy_links
werbehotline-td.de,not_found,,,homepage_unreachable
hi-tier.de,not_found,,,no_privacy_links
1001hobbies.fr,not_found,,,no_privacy_links
cnews.cz,not_found,,,no_privacy_links
imgsrc.ro,found,common_path,https://imgsrc.ro/privacy,
lecoindesentrepreneurs.fr,found,common_path,https://www.lecoindesentrepreneurs.fr/legalplace-avantages-pour-creer-son-entreprise/,
unisr.it,found,homepage_link,https://www.unisr.it/legal/privacy,
connectlife.it,not_found,,,no_privacy_links
adels-contact.es,found,homepage_link,https://www.adels-contact.es/general-terms-conditions.html,
sanquin.nl,found,homepage_link,https://www.sanquin.nl/privacy-en-cookies,
axa-messetool-mpv.de,found,common_path,https://www.axa.de/,
staedteregion-aachen.de,not_found,,,no_privacy_links
abhala.de,found,homepage_link,https://www.abhala.de/info/aeu-legal-privacy.html,
ferienimmobilien-kleinanzeigen.de,found,common_path,https://de.kleinanzeigen.com/,
vbiz.pl,found,common_path,https://www.vbiz.pl/,
kelisto.es,not_found,,,no_privacy_links
pkgsrc.se,not_found,,,no_privacy_links
aerztefinanzen.de,found,common_path,https://www.aerzte-finanz.de/,
reservistenverband.de,not_found,,,no_privacy_links
sferis.pl,not_found,,,no_privacy_links
lookastic.de,found,homepage_link,https://lookastic.de/site/privacy-policy,
inberlinwohnen.de,found,common_path,https://www.inberlinwohnen.de/privacy,
krolestwotytoniu.pl,not_found,,,no_privacy_links
optical-center.fr,not_found,,,homepage_unreachable
datacenter.ro,not_found,,,no_privacy_links
ataraxie.fr,not_found,,,no_privacy_links
zoo-leipzig.de,not_found,,,no_privacy_links
novonordiskfonden.dk,found,homepage_link,https://novonordiskfonden.dk/data-ethics-and-ai-policy/,
ns14.de,not_found,,,homepage_unreachable
opcom.ro,found,homepage_link,https://opcom.ro/cfd/ro/366,
avs.de,found,common_path,https://www.avs.de/404,
cweiske.de,not_found,,,no_privacy_links
podkarpackie.pl,not_found,,,homepage_unreachable
assistenzatelematica.it,not_found,,,homepage_unreachable
mijnmcl.nl,not_found,,,homepage_unreachable
babyonline.cz,not_found,,,no_privacy_links
kanker.nl,not_found,,,no_privacy_links
betsson.es,not_found,,,no_privacy_links
registroaziende.it,not_found,,,no_privacy_links
rechtschreibpruefung24.de,not_found,,,no_privacy_links
axa.si,not_found,,,no_privacy_links
umm.de,found,common_path,https://www.umm.de/seite-nicht-gefunden/,
aginsurance.be,found,common_path,https://ag.be/,
regio-tv.de,not_found,,,no_privacy_links
downloadnow.gr,found,homepage_link,http://www.google.com/intl/ar/policies/privacy/,
soporcel.pt,not_found,,,homepage_unreachable
resellerdesktop.de,found,common_path,https://resellerdesktop.de,
askaboutireland.ie,not_found,,,homepage_unreachable
dsfl.hu,not_found,,,homepage_unreachable
benu.lv,not_found,,,no_privacy_links
axa-vertriebscampus.de,found,common_path,https://vertriebscampus.axa-service-portal.de/login.php?target=&client_id=axaevt&cmd=force_login&lang=de,
maiutazas.hu,not_found,,,no_privacy_links
mucc.nl,not_found,,,homepage_unreachable
szie.hu,found,common_path,https://uni-mate.hu,
friesland.nl,found,homepage_link,https://www.friesland.nl/nl/privacy-beleid,
lkr-tir.de,not_found,,,no_privacy_links
ziuaconstanta.ro,not_found,,,no_privacy_links
aps.edu.pl,not_found,,,no_privacy_links
greenit.fr,not_found,,,no_privacy_links
playzo.de,found,common_path,https://www.playzo.de/index.html,
primera.nl,found,homepage_link,https://www.primera.nl/privacybeleid,
siteground.es,not_found,,,privacy_links_empty
menschenrechtszentrum-cottbus.de,found,common_path,https://www.menschenrechtszentrum-cottbus.de/privacy,
startbewijs.nl,found,homepage_link,https://startbewijs.nl/terms.php,
reonic.de,found,homepage_link,https://reonic.com/de-de/legal/imprint/,
podcastluisteren.nl,found,common_path,https://podcastluisteren.nl/privacy,
persona.de,not_found,,,no_privacy_links
worms.de,not_found,,,no_privacy_links
versus.es,not_found,,,no_privacy_links
dartsnews.de,not_found,,,no_privacy_links
larecherche.fr,not_found,,,no_privacy_links
reclamefolder.nl,not_found,,,no_privacy_links
rankinglekarzy.pl,not_found,,,no_privacy_links
super-host.pl,not_found,,,homepage_unreachable
beautycos.ie,not_found,,,homepage_unreachable
wkdis.de,not_found,,,homepage_unreachable
extensia.be,found,homepage_link,https://www.axa.be/nl/privacy-cookiebeleid/privacy-clausule,
tripartner.it,found,common_path,https://tripartner.it/privacy,
audiklub.cz,not_found,,,homepage_unreachable
cosmotetv.gr,not_found,,,homepage_unreachable
nuessing.de,found,homepage_link,https://nuessing.de/rechtliches/datenschutz,
onlineprinters.de,found,common_path,https://www.onlineprinters.de,
bax-shop.es,found,common_path,https://www.bax-shop.es/privacy,
kunstpalast.de,found,common_path,https://www.kunstpalast.de/de/datenschutzerklaerung-2/,
bordbia.ie,found,homepage_link,https://www.bordbia.ie/about/privacy-policy/,
lgov.hu,not_found,,,homepage_unreachable
aprr.fr,found,common_path,https://voyage.aprr.fr,
bonami.sk,not_found,,,no_privacy_links
netalia.it,found,common_path,https://netalia.it/privacy,
ebrana.cz,not_found,,,no_privacy_links
innonet.at,not_found,,,no_privacy_links
paralela45.ro,not_found,,,no_privacy_links
hausarbeiten.de,found,common_path,https://www.hausarbeiten.de/datenschutz/,
akademiker-finanz.de,found,common_path,https://www.aerzte-finanz.de,
webenlet.hu,not_found,,,no_privacy_links
start.be,found,homepage_link,https://start.be/terms.php,
man.bydgoszcz.pl,not_found,,,no_privacy_links
revistajaraysedal.es,found,homepage_link,https://revistajaraysedal.es/aviso-legal/,
chefsculinar.de,not_found,,,no_privacy_links
q2c.be,not_found,,,homepage_unreachable
continu.nl,not_found,,,no_privacy_links
amersfoort.nl,found,common_path,https://www.amersfoort.nl/privacyverklaring-gemeente-amersfoort,
qualityweb.gr,not_found,,,no_privacy_links
mediactive.fr,not_found,,,no_privacy_links
feiertage-api.de,not_found,,,no_privacy_links
lund.se,not_found,,,no_privacy_links
axa-direct.de,found,common_path,https://www.axa.de,
wip.lt,found,common_path,https://dtune.eu,
demagog.org.pl,not_found,,,no_privacy_links
studentenwerke.de,not_found,,,no_privacy_links
kalinna.de,found,homepage_link,http://www.google.com/intl/ar/policies/privacy/,
hypotheker.nl,found,homepage_link,https://www.hypotheker.nl/privacy-statement/,
iotree.de,not_found,,,no_privacy_links
trucksystems.de,not_found,,,homepage_unreachable
cibus.it,found,homepage_link,https://www.cibus.it/privacy-cookie-policy/,
infopraca.pl,not_found,,,no_privacy_links
mv-regierung.de,not_found,,,no_privacy_links
webnode.at,found,common_path,https://www.webnode.com/de/datenschutzerklaerung/,
360gradberatung.de,found,common_path,https://www.axa.de/pk/altersvorsorge/s/plan360,
animekai.fi,not_found,,,no_privacy_links
hausderkunst.de,found,common_path,https://www.hausderkunst.de/en/privacy-policy,
tek4life.pt,found,homepage_link,https://www.tek4life.pt/policies/privacy-policy,
procapital.fr,found,common_path,https://www.procapital.fr/privacy-policy/index.html,
lize-shop.it,not_found,,,homepage_unreachable
gtb-hd.de,found,homepage_link,http://www.google.com/intl/ar/policies/privacy/,
casablanca.at,found,homepage_link,https://www.casablanca.at/legal/impressum/,
m.ro,not_found,,,no_privacy_links
dateks.lv,found,homepage_link,https://www.dateks.lv/privacy,
fishing-king.de,not_found,,,no_privacy_links
vinoteket.se,not_found,,,homepage_unreachable
rahvaraamat.ee,found,common_path,https://rahvaraamat.ee/et/privacy,
axa-pflegevorsorge.de,found,common_path,https://www.axa.de/pk/gesundheit/s/pflegewelt,
